0	11288
1	2328
2	445
3	22
4	2104
5	911
6	1552127
7	9118
8	4567156
9	39677
10	4399
11	216
12	1888
13	14259
14	982
15	199635
16	457
17	12215
18	5728
19	18253
20	4161
21	897
22	571685
23	52483
24	1763
25	39932
26	14684
27	1314
28	7924
29	2700
30	1152034
31	9565
32	1985
33	84779
34	5957
35	25059
36	933493
37	14948
38	2091
39	8996889
40	303
41	54216429
42	423
43	2458527
44	672
45	1609138
46	12875
47	8725
48	1119
49	177168
50	3766
51	575223
52	23106
53	43327
54	2627
55	46814
56	25638
57	2277
58	43446
59	1165
60	3382
61	115376
62	2471
63	11141
64	280150
65	415712
66	769
67	2789
68	1068735
69	16992
70	623837
71	42235
72	5628199
73	8511
74	28917
75	25668662
76	3084
77	1271
78	1104
79	244845
80	227
81	1153
82	1389
83	2403
84	3282
85	10639729
86	79679
87	9492467
88	19418
89	4896
90	3533
91	250187
92	91157
93	17100
94	477396
95	16332
96	676135
97	14416
98	919
99	10031
100	1331
101	762
102	878
103	11810
104	3210
105	163206
106	13792479
107	909
108	162
109	40674
110	442
111	237
112	7952
113	568877
114	13961699
115	956
116	3019537
117	30536051
118	21178
119	6928
120	1636
121	2012
122	11845
123	602
124	317
125	13280
126	59638
127	184430
128	153337
129	14996
130	15727
131	8199113
132	88790
133	39161
134	22193
135	21336
136	13373155
137	11067115
138	1043
139	3527
140	248
141	1098803
142	1446
143	2664788
144	32682
145	9455005
146	1426
147	3766
148	1451
149	911
150	136083
151	12618
152	24124
153	457
154	105742197
155	53017
156	2400
157	4328381
158	21992
159	6992
160	17505
161	105076
162	11266
163	13141
164	16161704
165	14520
166	150
167	441
168	438
169	390
170	1975
171	4415142
172	2637444
173	335
174	2635
175	14101
176	650
177	1572
178	22910
179	1146
180	768290
181	21932
182	2919
183	4417
184	2836
185	148
186	538
187	66
188	39721
189	646
190	330
191	281571
192	44646
193	50148
194	15358
195	2255
196	64462
197	35359
198	116597
199	80968
200	168
201	23109
202	8752
203	4341
204	695
205	648
206	97486
207	1042
208	8104
209	479
210	3694
211	476
212	48617
213	3695
214	689
215	14574055
216	19983
217	2724
218	119
219	122362
220	124887
221	24697
222	3404
223	7924
224	1186
225	808
226	2950541
227	1210982
228	104548
229	23987480
230	8490
231	1982
232	751
233	321
234	7252
235	10751630
236	172755
237	20819
238	7649
239	84039933
240	52992708
241	5793
242	4705
243	18154
244	4109
245	581335
246	1061
247	6123
248	23580521
249	22994
250	608
251	13242
252	4548
253	3153896
254	335
255	21026
256	14439
257	5210
258	400
259	507744
