0	11280
1	2324
2	445
3	22
4	2106
5	911
6	1551337
7	9138
8	4570543
9	39689
10	4399
11	217
12	1893
13	14261
14	979
15	199552
16	457
17	12222
18	5728
19	18268
20	4162
21	896
22	568857
23	52499
24	1763
25	39853
26	14684
27	1316
28	7928
29	2695
30	1153280
31	9581
32	1988
33	84663
34	5960
35	25065
36	933883
37	14952
38	2083
39	8988027
40	303
41	54236496
42	424
43	2461048
44	678
45	1607100
46	12856
47	8726
48	1121
49	177303
50	3760
51	578480
52	23142
53	43367
54	2633
55	46842
56	25612
57	2278
58	43440
59	1163
60	3385
61	115136
62	2481
63	11115
64	280078
65	415318
66	766
67	2789
68	1069013
69	17001
70	623655
71	42209
72	5614452
73	8511
74	28908
75	25666669
76	3088
77	1270
78	1104
79	244861
80	227
81	1160
82	1389
83	2404
84	3286
85	10637932
86	79644
87	9484513
88	19405
89	5238
90	3528
91	250116
92	91206
93	17096
94	477321
95	16349
96	674445
97	14415
98	918
99	10037
100	1329
101	765
102	880
103	11815
104	3213
105	163750
106	13788000
107	906
108	163
109	40680
110	440
111	237
112	7964
113	568604
114	13921286
115	957
116	3019503
117	30570925
118	21198
119	6929
120	1638
121	1997
122	11837
123	602
124	317
125	13283
126	59635
127	184236
128	153015
129	15004
130	15715
131	8199125
132	88854
133	39226
134	22189
135	21313
136	13363516
137	11067425
138	1044
139	3530
140	248
141	1098119
142	1443
143	2666148
144	32654
145	9447012
146	1424
147	3766
148	1449
149	912
150	136053
151	12624
152	24154
153	457
154	105724407
155	52997
156	2404
157	4328130
158	21912
159	6995
160	17513
161	105087
162	11346
163	13141
164	16156836
165	14505
166	150
167	441
168	438
169	389
170	1976
171	4420911
172	2631805
173	339
174	2636
175	14101
176	649
177	1566
178	22940
179	1143
180	770077
181	21947
182	2918
183	4414
184	2834
185	148
186	535
187	64
188	39733
189	647
190	329
191	278812
192	44745
193	50097
194	15381
195	2249
196	64451
197	35381
198	116551
199	81206
200	169
201	23124
202	8753
203	4343
204	697
205	648
206	97501
207	1040
208	8102
209	479
210	3693
211	477
212	48595
213	3687
214	689
215	14591017
216	19993
217	2724
218	118
219	122475
220	125026
221	24673
222	3409
223	7920
224	1184
225	809
226	2925136
227	1210942
228	104557
229	23976527
230	8491
231	1985
232	752
233	321
234	7238
235	10755705
236	172671
237	20802
238	7670
239	84011799
240	53029452
241	5791
242	4702
243	18047
244	4110
245	581340
246	1064
247	6129
248	23648942
249	22991
250	609
251	13241
252	4549
253	3154158
254	335
255	21031
256	14438
257	5205
258	401
259	507730
