0	75549
1	66133
2	51966
3	470828
4	109376
5	342740
6	421429
7	781008
8	400563
9	51644
10	40628
11	303113
12	14595
13	82098
14	34805
15	321348
16	368901
17	6787670
18	5724
19	458433
20	108342
21	31481
22	488
23	65884466
24	129897
25	3073679
26	7632407
27	212194
28	117
29	974552
30	17832
31	5
32	1053
33	0
34	0
35	987269
36	7506
37	36
38	5751229
39	8206067
40	1919425
41	105468
42	170132
43	35762
44	2750241
45	141418
46	2048899
47	0
48	42966
49	55947
50	341085
51	273958
52	11
53	43434
54	563266
55	182990
56	33786
57	415661
58	111484
59	165555
60	75902
61	109444
62	30687
63	78879
64	53790
65	4655
66	825
67	682
68	56290
69	7918
70	7505
71	1205
72	22217
73	63764
74	29882939
75	3787832
76	2945450
77	621678
78	826266
79	4251355
80	70062
81	136857
82	29006
83	35695
84	924177
85	59255
86	227058
87	57428
88	17259
89	5520
90	33873
91	15856
92	1608
93	28279
94	88217
95	18372
96	19190
97	33661
98	46179
99	140190
100	66520
101	54633
102	676817
103	280738
104	8362
105	271067
106	159988
107	121363
108	139340
109	98586
110	10006
111	153932
112	3535128
113	479692
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	1
124	203548
125	89646
126	78552
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	4
136	0
137	0
138	0
139	0
140	0
141	0
142	414140
143	5588
144	463562
145	178
146	0
147	0
148	2
149	0
150	0
151	4
152	103
153	48220
154	4045679
155	7752882
156	1065628
157	173138
158	7856879
159	6244022
160	10130
161	908826
162	22947
163	6383519
164	20400
165	12682
166	25124
167	490163
168	54226
169	611494
170	84432
171	92774
172	113582
173	102567
174	344162
175	7260
176	19762
177	4634707
178	3156
179	60011
180	160079
181	3615
182	6414
183	79746
184	23074
185	13289
186	3496
187	17280
188	8483
189	10011
190	882
191	877
192	4102861
193	6229010
194	304045
195	5722379
196	532814
197	661
198	10536
199	857844
200	220272
201	8505711
202	366225
203	215598
204	1305801
205	341060
206	7250098
207	144801
208	187236
209	32667
210	71392
211	239867
212	2437
213	143767
214	259179
215	303326
216	97951
217	274984
218	63852
219	11774
220	565647
221	969469
222	55739
223	25620
224	999
225	69980
226	29535
227	95897
228	11685711
229	285412
230	2519
231	1245115
232	103979
233	82370
234	260601
235	264470
236	1336646
237	4491
238	96141
239	1636684
240	304781
241	95822
242	4397331
243	9002
244	224619
245	176390
246	768306
247	36561
248	3911366
249	226382
250	51768
251	438352
252	175060
253	2397607
254	104250
255	123930
256	1388726
257	1475162
258	63668
259	6399
260	434857
261	41350
262	157625
263	111145
264	92602
265	37711
266	7040
267	24785
268	49253
269	25631
270	2123492
271	76570
272	0
273	81
274	18
275	6620
276	103743
277	133146
278	50280
279	94519
280	12853
281	530755
282	7388
283	1305635
284	7982
285	0
286	36452
287	18722
288	2
289	0
290	506700
291	1826478
292	386366
293	117601
294	1979686
295	2
296	0
297	8291
298	16207
299	685826
300	495535
301	97335
302	27964
303	200481
304	49409
305	684161
306	901321
307	51269
308	334641
309	877718
310	185463
311	40760
312	51224
313	14098
314	9046
315	5393898
316	191516
317	0
318	0
319	0
320	0
321	0
322	217761
323	324
324	0
325	1
326	713068
327	25150
328	155632
329	525894
330	135712
331	53323
332	70525
333	1038472
334	125930
335	150292
336	682194
337	281769
338	0
339	0
340	97611
341	3
342	0
343	0
344	286840
345	276352
346	8690
347	39654
348	102564
349	18318
350	1295898
351	219891
352	55082
353	56967
354	386192
355	724316
356	22361
357	42995
358	73376
359	8241
360	248265
361	426412
362	252169
363	141449
364	464135
365	2027188
366	304090
367	159671
368	578087
369	74306
370	808319
371	126869
372	133509
373	19073104
374	899006
375	181396
376	601336
377	83223
378	40724
379	216958
380	20484
381	138663
382	22326
383	482548
384	54461
385	13590
386	215385
387	94668
388	13848049
389	289074
390	673773
391	8
392	90
393	27
394	1
395	1705967
396	428837
397	1979362
398	29784
399	3998
400	0
401	3410517
402	8980
403	37851
404	25771
405	30284
406	72515
407	804990
408	9870
409	144775
410	19854
411	37152
412	48023
413	28405
414	548975
415	133743
416	125686
417	175290
418	86126
419	126960
420	17265
421	18933
422	76916
423	204528
424	43799
425	34293
426	44707
427	57711
428	134711
429	21267
430	140103
431	26631
432	19442
433	235867
434	166084
435	1789519
436	144542
437	1051024
438	970831
439	95217
440	109409
441	84941
442	163715
443	962
444	0
445	0
446	7
447	27908
448	19
449	831338
450	371399
451	0
452	19
453	1
454	5311349
455	1015363
456	1253664
457	5057924
458	287715
459	38
460	832865
461	1579
462	2657119
463	1
464	0
465	9
466	0
467	0
468	46
469	2944865
470	460
471	21
472	133
473	439
474	98
475	8064729
476	0
477	0
478	0
479	19
480	0
481	0
482	1
483	1
484	2
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	827
503	0
504	0
505	0
506	0
507	1
508	0
509	0
510	0
511	0
512	152200
513	0
514	0
515	57531
516	0
517	0
518	0
519	1781
520	0
521	0
522	0
523	184
524	0
525	25
526	0
527	0
528	13
529	0
530	181
531	0
532	1
533	16227
534	4
535	0
536	1
537	0
538	30998
539	930417
540	13835
541	10929
542	22056
543	37
544	20
545	66
546	71
547	0
548	9
549	4700141
550	835803
551	1741662
552	1693619
553	0
554	229953
555	1721606
556	32701
557	93755
558	2833687
559	46082
560	209
561	6800
562	61
563	59
564	0
565	0
566	0
567	17342270
568	112083
569	2689913
570	1241862
571	151014
572	340815
573	1836927
574	675435
575	76180
576	80938
577	71787
578	312599
579	111798
580	128518
581	46518
582	1125949
583	57551
584	37473
585	109321
586	1871654
587	52003
588	2
589	2
590	27423
591	54770
592	44905
593	57390
594	27641
595	246492
596	74925
597	327556
598	9522
599	10951
600	13036
601	62365
602	20388
603	121586
604	15913
605	297225
606	30090
607	10729
608	47538
609	65029
610	1381761
611	455817
612	160929
613	55035
614	77484
615	79816
616	103493
617	272832
618	94
619	4984147
620	70927
621	201758
622	187883
623	174957
624	593150
625	191130
626	315912
627	14467
628	812817
629	202111
630	7150654
631	1461392
632	148
633	2
634	1369447
635	39068
636	55911
637	46373
638	281278
639	248109
640	257817
641	22501
642	3187
643	42655
644	44463
645	8659
646	62255
647	85260
648	6190645
649	1
650	3556698
651	132187
652	75077
653	322039
654	1940175
655	2500
656	11391
657	15393
658	231877
659	55665
660	470007
661	160639
662	14640
663	302877
664	0
665	0
666	11461
667	70737
668	9528
669	0
670	0
671	17128
672	183462
673	50346
674	39601
675	358564
676	297093
677	171795
678	25456
679	3629
680	151803
681	351651
682	166731
683	437625
684	53835
685	241661
686	319305
687	10228
688	95752
689	511962
690	174745
691	112466
692	1848980
693	137217
694	200459
695	834
696	6007
697	179963
698	3474
699	64351
700	1218
701	1369
702	7228
703	14536
704	6555
705	3603
706	732
707	57134
708	58170
709	42612
710	13326
711	43750
712	60
713	1
714	0
715	1277793
716	612731
717	2508427
718	3206273
719	2383661
720	3565062
721	147142
722	89011
723	50017
724	3024
725	252463
726	9324877
727	105170
728	612836
729	2580952
730	210771
731	44657
732	36475
733	27860
734	655628
735	121510
736	18478
737	97422
738	119296
739	228393
740	298835
741	20206
742	355400
743	15956
744	1567218
745	41309
746	0
747	628589
748	177036
749	142235
750	125590
751	74118
752	873315
753	97427
754	126994
755	18754
756	0
757	0
758	2
759	0
760	1
761	3
762	0
763	481
764	19
765	193020
766	2
767	0
768	15
769	120
770	3315331
771	1447968
772	631766
773	36500
774	189591
775	57224
776	297690
777	64289
778	60939
779	101822
780	60476
781	16219
782	22138
783	19524
784	134392
785	0
786	0
787	3
788	0
789	24242
790	56051
791	16552
792	44602
793	7682
794	47054
795	8769
796	66433
797	70916
798	84
799	191988
800	125833
801	54485
802	128367
803	50920
804	81914
805	214037
806	934947
807	1915112
808	775417
809	47620
810	50249
811	47845
812	75656
813	51923
814	45980
815	239089
816	1
817	0
818	3
819	93899
820	0
821	306741
822	262864
823	8569592
824	137011
825	1228036
826	4674089
827	936479
828	129922
829	2035531
830	1195934
831	117537
832	106629
833	2048381
834	11669
835	797478
836	822937
837	955376
838	79160
839	913818
840	907536
841	3238705
842	321128
843	133074
844	243376
845	3493984
846	1768798
847	8818
848	18555
849	15778
850	5937
851	66087
852	224601
853	143440
854	158357
855	71101
856	0
857	4922222
858	205299
859	2159209
860	206711
861	235812
862	247709
863	15776
864	59970
865	643670
866	4740804
867	736275
868	0
869	29457
870	703660
871	545976
872	14407765
873	431
874	681260
875	81713
876	136187
877	0
878	2053631
879	4532
880	43093
881	25716
882	199127
883	14240
884	374308
885	96186
886	7183
887	98705
888	1269
889	8262
890	50303
891	287427
892	2412844
893	547320
894	188263
895	20379
896	6665
897	95554
898	29084
899	730
900	2
901	8
902	0
903	57
904	47517
905	131720
906	86224
907	76428
908	105012
909	552461
910	5673
911	12706
912	13232
913	1566101
914	1322437
915	16025
916	1736495
917	120001
918	3807
919	92
920	2
921	1829
922	25
923	16
924	403
925	464881
