0	11268
1	2325
2	446
3	22
4	2114
5	906
6	1550284
7	9159
8	4564836
9	39765
10	4401
11	219
12	1883
13	14274
14	980
15	199924
16	455
17	12255
18	5838
19	18228
20	4144
21	902
22	572454
23	52774
24	1765
25	39602
26	14652
27	1315
28	7840
29	2712
30	1155326
31	9373
32	1990
33	84740
34	5964
35	25070
36	933884
37	14960
38	2005
39	9076345
40	304
41	54204316
42	423
43	2446883
44	676
45	1607896
46	12867
47	8717
48	1123
49	177543
50	3754
51	575932
52	23119
53	43347
54	2633
55	47012
56	25392
57	2284
58	43466
59	1164
60	3382
61	114950
62	2481
63	11540
64	279227
65	414526
66	766
67	2793
68	1068671
69	17010
70	623510
71	42074
72	5597531
73	8426
74	28694
75	25681178
76	3085
77	1271
78	1103
79	245241
80	227
81	1173
82	1390
83	2407
84	3290
85	10645527
86	79276
87	9496385
88	19439
89	5215
90	3515
91	250174
92	91101
93	17100
94	477421
95	16337
96	671308
97	14317
98	920
99	10020
100	1331
101	766
102	878
103	11834
104	3213
105	165960
106	13821717
107	902
108	164
109	40777
110	440
111	233
112	8048
113	569397
114	13830013
115	965
116	3015574
117	30567773
118	21245
119	6925
120	1599
121	1998
122	11864
123	597
124	317
125	13286
126	59666
127	183711
128	152620
129	14979
130	15764
131	8199136
132	89333
133	39413
134	22160
135	21335
136	13372597
137	11067867
138	1042
139	3520
140	248
141	1094391
142	1439
143	2667971
144	32684
145	9443074
146	1463
147	3769
148	1473
149	914
150	135987
151	12527
152	24160
153	457
154	105742150
155	52794
156	2382
157	4325082
158	22007
159	6986
160	17549
161	105181
162	11244
163	13129
164	16140706
165	14500
166	150
167	442
168	436
169	388
170	1973
171	4439176
172	2668933
173	336
174	2636
175	14089
176	651
177	1572
178	22897
179	1131
180	772425
181	21913
182	2919
183	4412
184	2855
185	149
186	534
187	66
188	39687
189	647
190	329
191	273462
192	45250
193	50136
194	15368
195	2252
196	64443
197	35449
198	116520
199	81494
200	169
201	23160
202	8745
203	4330
204	695
205	650
206	97400
207	1043
208	8112
209	479
210	3689
211	476
212	48471
213	3692
214	774
215	14572455
216	20008
217	2722
218	122
219	122636
220	125988
221	24659
222	3408
223	7933
224	1184
225	813
226	2877229
227	1210957
228	104696
229	23963934
230	8486
231	1964
232	749
233	320
234	7233
235	10756322
236	171675
237	20805
238	7647
239	84021528
240	52982469
241	5789
242	4718
243	18179
244	4108
245	581256
246	1061
247	6182
248	23722154
249	23009
250	608
251	13265
252	4543
253	3152991
254	333
255	20878
256	14446
257	5219
258	400
259	508029
