0	11278
1	2329
2	445
3	22
4	2104
5	910
6	1551357
7	9134
8	4570340
9	39677
10	4398
11	217
12	1886
13	14255
14	981
15	199589
16	457
17	12213
18	5727
19	18253
20	4159
21	896
22	570230
23	52511
24	1763
25	39913
26	14686
27	1314
28	7931
29	2703
30	1153229
31	9569
32	1989
33	84619
34	5960
35	25056
36	933737
37	14946
38	2082
39	9029371
40	303
41	54236559
42	423
43	2460423
44	670
45	1606586
46	12879
47	8724
48	1117
49	177159
50	3763
51	577442
52	23101
53	43510
54	2632
55	46819
56	25608
57	2278
58	43474
59	1163
60	3385
61	115110
62	2482
63	11107
64	279993
65	415261
66	769
67	2792
68	1069106
69	17003
70	624039
71	42218
72	5607730
73	8511
74	28921
75	25657469
76	3085
77	1271
78	1104
79	244886
80	227
81	1158
82	1388
83	2404
84	3281
85	10637908
86	79624
87	9487868
88	19413
89	5270
90	3515
91	250169
92	91170
93	17094
94	477360
95	16346
96	674063
97	14414
98	919
99	10027
100	1329
101	763
102	878
103	11810
104	3210
105	163499
106	13802555
107	905
108	163
109	40677
110	443
111	236
112	7974
113	568590
114	13926550
115	958
116	3019607
117	30581976
118	21216
119	6930
120	1617
121	1997
122	11852
123	601
124	317
125	13284
126	59645
127	184099
128	152947
129	14991
130	15737
131	8199131
132	88849
133	39239
134	22188
135	21341
136	13363013
137	11066911
138	1044
139	3526
140	249
141	1096667
142	1443
143	2665214
144	32653
145	9450699
146	1424
147	3765
148	1468
149	913
150	136843
151	12635
152	24130
153	457
154	105722328
155	52986
156	2402
157	4328055
158	22000
159	6957
160	17487
161	105104
162	11259
163	13140
164	16156734
165	14516
166	150
167	441
168	436
169	390
170	1975
171	4421975
172	2625855
173	335
174	2634
175	14096
176	653
177	1568
178	22927
179	1144
180	769627
181	21946
182	2919
183	4414
184	2840
185	148
186	537
187	66
188	39702
189	645
190	330
191	279690
192	44646
193	50095
194	15376
195	2253
196	64450
197	35401
198	116536
199	81135
200	168
201	23120
202	8748
203	4349
204	694
205	649
206	97473
207	1041
208	8099
209	479
210	3695
211	476
212	48600
213	3689
214	690
215	14595032
216	19987
217	2726
218	119
219	122525
220	125084
221	24656
222	3401
223	7921
224	1187
225	812
226	2921504
227	1211157
228	104603
229	23966067
230	8492
231	1980
232	751
233	321
234	7251
235	10756331
236	172767
237	20815
238	7646
239	83996459
240	53010943
241	5790
242	4737
243	18067
244	4108
245	581306
246	1063
247	6126
248	23640295
249	22993
250	613
251	13246
252	4546
253	3154225
254	336
255	21052
256	14439
257	5215
258	400
259	507917
